company_name	regorg	regidate	morregcno	priclasecam	change	public_date	status	cancel	guadetali	mortagee	priclasec	company_name	bbd_qyxx_id	bbd_unique_id
安徽英特罗斯服饰有限公司	颍上县市场监督管理局市场规范管理分局	2015/10/13	5.5809E+13	700		2015/10/13	无效	[{"cancel_reason":"1","cancel_date":"2016年11月23日"}]	[{"owner":"安徽英特罗斯服饰有限公司","name":"裁皮桌","details":"9，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"板式熨平压花机","details":"2，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"小型过胶机","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"干法移膜生产线","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"开皮机","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"电脑雕花机","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"真空干燥机","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"再生革生产线","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"冲床","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"震荡拉软机","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"打毛机设备系列","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"皮革磨砂机","details":"2，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"台式精米压边机","details":"6，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"皮革精加工涂饰机生产线","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"搅拌机","details":"2，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"大型过胶机","details":"3，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"全自动系列喷浆机","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"油边床","details":"60，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"压花机","details":"4，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"滚筒熨平机","details":"2，在用，安徽英特罗斯服饰有限公司","remarks":},{"owner":"安徽英特罗斯服饰有限公司","name":"精密磨砂机","details":"1，在用，安徽英特罗斯服饰有限公司","remarks":}]	[{"morname":"阜阳市融资担保有限公司","morno":"其他","idno":"341200000144897"}]	[{"period":"自2015年09月24日至2016年09月24日","amount":"700万元","kind":"借款合同","range":"依照反担保抵押合同规定","remarks":}]	安徽英特罗斯服饰有限公司	8fb8de60817a400b9b5ee415fa0cebc1	cae4655b716615c525010dede1457625
安徽银河皮革有限公司	界首市市场监督管理局	2016/3/25	2016016	700		2016/3/25	无效		[{"owner":"安徽银河皮革有限公司","name":"羊皮、裘革","details":"68520张   所在地安徽银河皮革有限公司","remarks":}]	[{"morname":"界首市发展中小企业融资担保有限责任公司","morno":"其他","idno":"341282000019708"}]	[{"period":"自2016年03月24日至2017年03月23日","amount":"700万元","kind":"借款合同","range":"借款本金及利息罚息违约金损害赔偿金等","remarks":}]	安徽银河皮革有限公司	5dd7824788ee44c290eb14c972c6192f	ef5c7ec1db881b9a0a3268f4bd91e624
安徽奥丰汽车配件有限公司	滁州市经济开发区工商分局	2016/4/16	5.509E+13	700		2016/4/16	有效		[{"owner":"奥丰汽车配件有限公司","name":"车床","details":"共58台存放该公司内，质量良好","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司丰乐支行","morno":"其他","idno":"913411005730175017512H"}]	[{"period":"自2015年04月23日至2016年04月23日","amount":"700万元","kind":"借款合同","range":"设备","remarks":}]	安徽奥丰汽车配件有限公司	2a72727d3dc84f1db27606d4ec16a879	339125da58a9a9beea61882ce28ef16f
安徽麒翔林产品有限公司	萧县市场监督管理局	2015/12/10	5.5706E+13	700	[{"序号":"1","变更日期":"2016年12月07日","变更内容":""}]	2015/12/10	有效		[{"owner":"安徽麒翔林","name":"机械设备","details":"正常使用","remarks":}]	[{"morname":"绵阳市商业银行股份有限公司安县支行","morno":"其他","idno":"510724000001955"}]	[{"period":"自2015年12月08日至2018年12月08日","amount":"700万元","kind":"借款合同","range":"主债权，利息，违约金","remarks":}]	安徽麒翔林产品有限公司	f9b9a5e9044b4930bfab2f815930d86d	e3a72a92c9b94dd3ff2d66c89fb5c60a
安徽省岳西缸套有限公司	岳西县市场监督管理局	2015/1/12	5.5606E+13	700		2015/1/12	无效	[{"cancel_reason":"1","cancel_date":"2016年01月12日"}]	[{"owner":"缸套公司","name":"机械设备","details":"略","remarks":}]	[{"morname":"岳西县立信中小企业融资担保有限公司","morno":,"idno":"340828000019504"}]	[{"period":"自2015年01月08日至2016年01月08日","amount":"700万元","kind":"借款合同","range":"本金利息违约金等","remarks":}]	安徽省岳西缸套有限公司	0dc90ad4747a4c9aa64d6ea70d96a560	54691245705b0291b1a078f1b07b8cf9
安徽健得丰食品股份有限公司	砀山县市场监督管理局	2016/6/29	5.5707E+13	700		2016/6/29	有效		[{"owner":"安徽健得丰食品有限公司","name":"机器设备","details":"188台套，价值人民币2233万元，质量良好，现存放在本公司院内","remarks":}]	[{"morname":"宿州市中小企业融资担保有限公司有限公司","morno":"其他","idno":"91341300683613569N"}]	[{"period":"自2016年06月28日至2017年12月31日","amount":"700万元","kind":"借款合同","range":"主债权、利息、违约金等","remarks":"所报材料真实、合法、有效，一切后果由当事人承担。"}]	安徽健得丰食品股份有限公司	fb92804b0ba54b6a97996f3fba8a6984	8cfe29c720c8319016201a8f5cb45532
黄山市强峰铝业有限公司	歙县市场监督管理局	2015/9/29	5.5905E+13	700		2015/9/29	无效	[{"cancel_reason":"1","cancel_date":"2016年03月15日"}]	[{"owner":"黄山市强峰铝业有限公司","name":"机械设备","details":"2套 优 良好 黄山市强峰铝业有限公司内","remarks":}]	[{"morname":"黄山市融资担保有限公司","morno":"其他","idno":"341000000002866"}]	[{"period":"自2015年09月24日至2016年03月23日","amount":"700万元","kind":"借款合同","range":"债务本金及利息","remarks":}]	黄山市强峰铝业有限公司	3e002fce9cc64ed0b12afb4770e94408	acfbf0ecd18feb248a174b19049d6394
宿州市东达木业有限公司	宿州市埇桥区市场监督管理局	2016/6/20	5.5703E+13	700		2016/6/20	无效		[{"owner":"宿州市东达木业有限公司","name":"机器设备","details":"2535万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173"}]	[{"period":"自2016年05月27日至2017年05月27日","amount":"700万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市东达木业有限公司	26eb351438ea45fb80db5b2e810db530	e1b810d7e7a7876918ec45acc2769bbb
安徽紫金新材料科技股份有限公司	宿州市工商局直属分局	2016/3/9	5.5702E+13	700		2016/3/9	有效		[{"owner":"安徽紫金新材料科技股份有限公司","name":"机器设备","details":"共9台/套，总净值2219.3万元，所在地为紫金公司","remarks":}]	[{"morname":"徽商银行股份有限公司宿州埇桥支行","morno":"其他","idno":"341300000091318"}]	[{"period":"自2016年03月07日至2019年03月07日","amount":"700万元","kind":"借款合同","range":"本金、利息、实现抵押权的费用及违约金","remarks":}]	安徽紫金新材料科技股份有限公司	3e0084da811a4ab39ed921c9573d09c6	6d43c7b0b171acd4bc6064c84970f606
安徽阳光夏子绿色包装有限公司	滁州市琅琊区市场监督管理局	2015/5/21	5.503E+13	700		2015/5/21	无效	[{"cancel_reason":"1","cancel_date":"2016年05月26日"}]	[{"owner":"安徽阳光夏子绿色包装有限公司","name":"全自动覆膜机-1100B","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"糊盒机-FG-1200","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"全自动捆扎机","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"模切机-1160","details":"1条、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"半自动钉箱机-YXD-010S","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"全自动上光机-SGZ-UT1200Z-A","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"裱纸机","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"全自动液压打包机-BOX720Q","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"四色机-日本三菱","details":"1台、良好、纸相车间","remarks":},{"owner":"安徽阳光夏子绿色包装有限公司","name":"清废系统","details":"1台、良好、纸相车间","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司城中支行","morno":"其他","idno":"341100000062773"}]	[{"period":"自2015年05月21日至2016年05月21日","amount":"700万元","kind":"借款合同","range":"本金、利息及相关费用","remarks":}]	安徽阳光夏子绿色包装有限公司	d158fc0f514a43fb82a1b5b8eec2bf07	efdaff1e4bc8d94e94db4d3756baf7dd
池州冠华黄金冶炼有限公司	池州市贵池区市场监督管理局	2015/9/15	5.66012E+11	700		2015/9/15	有效		[{"owner":"池州冠华黄金治炼有限公司","name":"机械设备","details":"共计5台套,状況良好,池州冠华黄金冶炼有限公司","remarks":"本抵押为最高额抵押."}]	[{"morname":"池州市贵池民生融资担保有限责仼公司","morno":"其他","idno":"341701000000684"}]	[{"period":"自2015年09月17日至2016年09月17日","amount":"700万元","kind":"借款合同","range":"本金.利息.罚息.复息.违约金和有关费用","remarks":}]	池州冠华黄金冶炼有限公司	e7cc56f4feaa40b18824a334e21c4b2d	141ca7ff1c243b1b273b56e88624db91
合肥合兴涂镀钢板有限公司	肥西县市场监督管理局	2015/11/4	5.5102E+13	671		2015/11/4	有效		[{"owner":"抵押权人","name":"水换热器","details":"1套，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"彩涂机组新增设备","details":"2套，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"涂镀机组改造设备","details":"1套，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"电动双梁桥式起重机","details":"1台，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"电动单梁起重机","details":"1台，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"1250mm带钢连续彩色涂层机组","details":"1套，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"催化焚烧炉","details":"6台，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"电动双梁","details":"1台，良好，正常，抵押人公司","remarks":},{"owner":"抵押权人","name":"1250mm带钢连续彩色涂层机组成套设备","details":"1套，良好，正常，抵押人公司","remarks":}]	[{"morname":"仲利国际租赁有限公司","morno":"其他","idno":"310000400420471"}]	[{"period":"自2015年10月31日至2018年10月31日","amount":"671万元","kind":"融资租赁合同","range":"租金、费用等","remarks":}]	合肥合兴涂镀钢板有限公司	c938a1d9937d4bb6bdeaef00cf2bd624	fbda692b8bf14fdceb5954e802f7db6a
安徽裕华纺织有限公司	宣城市宣州区市场监督管理局	2014/11/12	5.6301E+13	650		2014/11/12	有效		[{"owner":"抵押人所有","name":"生产设备","details":"详见《动产抵押登记簿》","remarks":}]	[{"morname":"宣城市振宣中小企业融资担保有限责任公司","morno":,"idno":"342500000009511（1－1）"}]	[{"period":"自2014年11月12日至2015年11月12日","amount":"650万元","kind":"借款合同","range":"本金、利息等","remarks":}]	安徽裕华纺织有限公司	784497409c5e4d71a5392ac688f46c65	323914a41ea40351b29ee9206da02f71
安徽华安食品有限公司	和县市场监督管理局	2014/12/2	5.5502E+13	650		2014/12/2	无效	[{"cancel_reason":"1","cancel_date":"2015年11月09日"}]	[{"owner":,"name":,"details":,"remarks":}]	[{"morname":"和县振兴融资担保有限公司","morno":,"idno":}]	[{"period":"自2014年11月06日至2015年11月06日","amount":"650万元","kind":"借款合同","range":"主债权本金利息罚金违约金","remarks":}]	安徽华安食品有限公司	3c6806454a754303855094546ca50651	0d281d648180ab04f859ef65e8e4b498
安徽英克尔汽车零部件有限公司	滁州市经济开发区工商分局	2015/5/22	5.509E+13	650		2015/5/22	无效	[{"cancel_reason":"1","cancel_date":"2016年05月04日"}]	[{"owner":"英克尔汽车零配件公司","name":"轴承磨床","details":"共23台设备存放该公司内，质量良好","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司丰乐支行","morno":"其他","idno":"913411005730175017512H"}]	[{"period":"自2015年05月22日至2016年05月22日","amount":"650万元","kind":"借款合同","range":"机器设备","remarks":}]	安徽英克尔汽车零部件有限公司	77bfaf9ae18a42e48902f262634ec796	2d183994f9f6042d912f90df52128913
